system_id,m_epoch,r_acc_x,r_acc_y,r_acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,q_w,q_i,q_j,q_k,roll,pitch,yaw
1,1626620367287,2.47755,-0.0496268,9.52752,0.00152439,0.00680089,-0.0114694,-1.12991,-0.0238578,-0.310173,0.262917,-0.122277,-0.0285623,-0.956612,-0.57096,-14.4161,-149.192
1,1626620367487,2.44579,-0.0574439,9.52199,0.00292808,0.00653267,-0.00371933,-1.13473,-0.021309,-0.310613,0.262835,-0.122071,-0.0284664,-0.956664,-0.573981,-14.3903,-149.203
1,1626620367688,2.45064,-0.0381421,9.52231,0.0199318,-0.00408143,-0.000202656,-1.13492,-0.0340463,-0.318063,0.262559,-0.121931,-0.0283748,-0.95676,-0.575664,-14.3721,-149.236
1,1626620367888,2.47828,-0.0308772,9.54763,0.00630021,0.0175565,-0.0206187,-1.12251,-0.0239779,-0.309477,0.262227,-0.121876,-0.0284436,-0.956856,-0.561051,-14.3683,-149.278
1,1626620368089,2.43604,-0.0524587,9.52524,-0.00826269,0.0117704,-0.00969321,-1.13037,-0.036333,-0.312732,0.261793,-0.121596,-0.0283601,-0.957013,-0.55496,-14.3348,-149.332
1,1626620368289,2.44348,-0.0313049,9.51783,0.0139505,-0.00769794,-0.00216961,-1.13237,-0.0264177,-0.312872,0.261636,-0.121821,-0.0282647,-0.95703,-0.570441,-14.3569,-149.348
1,1626620368490,2.49751,0.063809,10.6091,-0.000758469,0.0300571,-0.00930727,-1.13257,-0.0365551,-0.317854,0.261257,-0.121773,-0.0284571,-0.957134,-0.54137,-14.3577,-149.397
1,1626620368690,2.49201,-0.0829925,9.31432,0.0123993,-0.00119656,0.0117332,-1.12754,-0.0315665,-0.3149,0.260947,-0.122026,-0.0284528,-0.957187,-0.545101,-14.386,-149.433
1,1626620368891,3.40729,1.04872,7.15197,0.0556082,0.191951,0.124295,-1.13741,-0.0314063,-0.315827,0.261079,-0.121505,-0.0282981,-0.957222,-0.548173,-14.3232,-149.419
1,1626620369091,2.4692,-0.0645764,8.83138,0.000233948,-0.0130966,0.000950694,-1.13621,-0.0379352,-0.298548,0.263459,-0.117805,-0.0275156,-0.957055,-0.555147,-13.886,-149.15
1,1626620369291,2.62092,-0.0536239,9.64827,0.00552982,-0.01297,0.00634045,-1.07996,0.00240656,-0.0719585,0.259175,-0.129253,-0.029987,-0.956673,-0.571453,-15.2392,-149.607
1,1626620369492,2.74485,-0.079796,9.33301,0.00223666,-0.00165999,-0.00495166,-1.04371,0.0411241,-0.0266043,0.268656,-0.135729,-0.0332297,-0.953046,-0.571784,-16.0555,-148.434
1,1626620369692,2.78214,-0.0872386,9.45582,0.0117674,-0.00315607,-0.0215292,-1.02568,0.0423586,0.0512722,0.268055,-0.136125,-0.0330785,-0.953164,-0.591553,-16.0952,-148.502
1,1626620369893,2.73005,-0.0499051,9.44498,0.023827,0.0154793,0.000947714,-1.0201,0.0442234,0.0419764,0.267632,-0.136182,-0.0328246,-0.953284,-0.614862,-16.0937,-148.549
1,1626620370093,2.7308,-0.0547403,9.42186,-0.00976473,0.000412762,0.014241,-1.02141,0.0455345,0.0664322,0.267246,-0.136243,-0.0328364,-0.953383,-0.608874,-16.1012,-148.596
1,1626620370294,2.76294,-0.0696883,9.45702,0.00227392,0.0168756,-0.00795722,-1.01453,0.0459388,0.07691,0.267036,-0.136191,-0.0329583,-0.953445,-0.589684,-16.0994,-148.624
1,1626620370494,2.73936,-0.0472451,9.42222,-0.00450313,-0.00622422,-0.00119656,-1.01644,0.0456581,0.0717991,0.266749,-0.136222,-0.0328994,-0.953523,-0.59238,-16.1011,-148.658
1,1626620370695,2.74207,-0.0404772,9.44053,-0.00657439,0.00337213,0.000794232,-1.02424,0.0461715,0.0784391,0.266817,-0.136235,-0.0328024,-0.953506,-0.605007,-16.0994,-148.648
1,1626620370895,2.72355,-0.0282839,9.44462,-0.0060454,0.00325292,-0.00761449,-1.01942,0.0436226,0.0788797,0.26657,-0.136092,-0.0328734,-0.953592,-0.587992,-16.0859,-148.681
1,1626620371096,2.77406,-0.0858073,9.41221,-0.0023365,0.00371784,-0.00786781,-1.00669,0.0430292,0.0727033,0.266113,-0.13612,-0.0329797,-0.953712,-0.568941,-16.0927,-148.738
1,1626620371296,2.72222,-0.0560324,9.42992,-0.0012368,0.0113383,-0.00807643,-1.02374,0.0508469,0.0735947,0.26583,-0.136225,-0.0329911,-0.953776,-0.566132,-16.1048,-148.772
1,1626620371497,2.73476,-0.0663091,9.42149,0.00319779,-0.0111222,-0.0170335,-1.01637,0.0505242,0.0693873,0.265646,-0.136394,-0.0329655,-0.953804,-0.571381,-16.1231,-148.793
1,1626620371697,2.75807,-0.053277,9.44093,0.00940263,0.0142887,-0.00550151,-1.01944,0.0408179,0.0715094,0.265359,-0.13638,-0.0327931,-0.953892,-0.585512,-16.1163,-148.826
1,1626620371898,2.73976,-0.0220759,9.42168,0.00631511,0.0016287,-0.0220329,-1.01896,0.0480949,0.0691326,0.265192,-0.136487,-0.0327966,-0.953923,-0.585681,-16.1284,-148.845
1,1626620372098,2.75036,-0.0606235,9.44816,0.00993013,0.0144213,0.00372231,-1.02141,0.0455345,0.0664322,0.265142,-0.136341,-0.0328576,-0.953955,-0.573159,-16.1141,-148.853
1,1626620372298,2.75091,-0.0494752,9.4023,-0.00156015,0.0136375,0.0202894,-1.02363,0.0479128,0.0637777,0.265207,-0.136494,-0.0327984,-0.953918,-0.585984,-16.1293,-148.843
1,1626620372499,2.74845,-0.0476427,9.431,0.00525564,0.00588745,-0.0130981,-1.0236,0.048116,0.0686817,0.265094,-0.136499,-0.0327462,-0.95395,-0.590094,-16.1282,-148.856
1,1626620372699,2.73267,-0.0464948,9.42647,-0.016664,-0.0087291,-0.00554919,-1.01631,0.0455271,0.069354,0.264832,-0.136464,-0.0328508,-0.954024,-0.572521,-16.1277,-148.89
1,1626620372900,2.73521,-0.043272,9.428,0.00841468,0.0208989,-0.0103623,-1.01904,0.0458293,0.0740124,0.264527,-0.136694,-0.0326871,-0.954082,-0.593307,-16.1485,-148.923
1,1626620373100,2.74864,-0.0669153,9.46691,0.00784248,0.0248805,0.00578016,-1.02916,0.0436516,0.0755075,0.26442,-0.136762,-0.0328075,-0.954097,-0.579952,-16.1598,-148.937
1,1626620373301,2.74787,0.0465054,9.44129,0.0239223,0.00372827,0.00990927,-1.02136,0.0431383,0.0688676,0.264117,-0.136761,-0.0328858,-0.954179,-0.565733,-16.1623,-148.975
1,1626620373501,2.70848,-0.113416,9.45454,0.0100762,0.0211045,-0.0097394,-1.02424,0.0407669,0.0686001,0.263901,-0.136741,-0.0326813,-0.954249,-0.584568,-16.1539,-148.999
1,1626620373702,2.75564,-0.0797828,9.48644,0.0175327,0.0209212,-0.00251681,-1.01221,0.0486303,0.0820559,0.26393,-0.136836,-0.0328419,-0.954221,-0.569917,-16.1695,-148.997
1,1626620373902,2.72459,-0.0790103,9.44754,-0.00312775,-0.00415295,-0.00233352,-1.0217,0.0509976,0.0762604,0.263801,-0.136946,-0.0328576,-0.954241,-0.56947,-16.1823,-149.012
1,1626620374102,2.74087,-0.0695572,9.44619,-0.00884086,0.00448674,-0.00109971,-1.01662,0.048186,0.07181,0.26341,-0.136949,-0.0327268,-0.954353,-0.577611,-16.1789,-149.058
1,1626620374303,2.76455,-0.048514,9.43848,0.00810176,-0.00760108,0.00464022,-1.00946,0.0457276,0.0749281,0.263294,-0.137048,-0.0327666,-0.954369,-0.574261,-16.1912,-149.072
1,1626620374504,2.74113,-0.0694687,9.44708,-0.0150606,-0.0159264,-0.0102282,-1.02894,0.0457857,0.0681824,0.263085,-0.137187,-0.032542,-0.954415,-0.600612,-16.1998,-149.093
1,1626620374704,2.73138,-0.0184648,9.44519,0.0113428,0.0034973,-0.00452101,-1.01608,0.0450611,0.0595591,0.262907,-0.137148,-0.0324421,-0.954472,-0.607623,-16.1925,-149.113
1,1626620374904,2.74515,-0.0626186,9.43606,-0.000323355,0.0133976,-0.00922531,-1.0204,0.0522871,0.0542731,0.262634,-0.137085,-0.0323251,-0.954561,-0.614127,-16.1821,-149.146
1,1626620375105,2.76035,-0.0745999,9.41989,-0.0172749,0.00646412,-0.005579,-1.02695,0.0386182,0.0265616,0.262303,-0.137063,-0.0324188,-0.954652,-0.597023,-16.1828,-149.188
1,1626620375305,2.75589,-0.0542851,9.43845,0.00334382,-0.0027433,0.00932068,-1.02348,0.0453307,0.0146343,0.261858,-0.137366,-0.0322028,-0.954738,-0.623564,-16.2102,-149.236
1,1626620375506,2.77089,-0.0677804,9.3702,-0.0169411,-0.00509471,0.014694,-1.02658,0.0408254,0.0216934,0.261713,-0.137379,-0.0321487,-0.954777,-0.627601,-16.2101,-149.253
1,1626620375707,2.75917,-0.0669577,9.35041,-0.00689477,0.00929981,-0.0046745,-1.03591,0.0378606,0.00851528,0.261456,-0.137194,-0.0320509,-0.954878,-0.628295,-16.1866,-149.285
1,1626620375907,2.7594,-0.0625286,9.43901,0.00327975,-0.0132591,-0.0150844,-1.03617,0.0381228,0.0134064,0.261232,-0.137271,-0.0320074,-0.954929,-0.631806,-16.194,-149.311
1,1626620376108,2.75449,-0.0988485,9.45477,0.00730455,0.00555217,-0.010398,-1.04206,0.0470716,-0.00676196,0.260954,-0.137426,-0.0320926,-0.95498,-0.622241,-16.2141,-149.345
1,1626620376308,2.74609,-0.0798313,9.49835,-0.0143901,-0.00460446,0.012283,-1.03111,0.0406617,-0.0303363,0.26074,-0.137278,-0.0320403,-0.955062,-0.619726,-16.1961,-149.372
1,1626620376508,2.70817,-0.0520001,9.44902,0.0217363,0.00767261,-0.0067696,-1.03389,0.0567679,-0.00594667,0.26034,-0.137399,-0.032,-0.955155,-0.621218,-16.2087,-149.419
1,1626620376709,2.74266,-0.0390716,9.45011,0.00568777,-0.00480264,0.0118926,-1.03698,0.0522635,0.00111096,0.26031,-0.13758,-0.0320714,-0.955134,-0.618358,-16.2311,-149.422
1,1626620376909,2.75797,-0.0465891,9.42919,0.011462,0.0205666,-0.00805259,-1.03292,0.0453013,0.011286,0.259965,-0.137507,-0.0321089,-0.955238,-0.605712,-16.2243,-149.465
1,1626620377110,2.76625,-0.08034,9.37744,0.00431985,0.00312179,0.00931472,-1.03539,0.0453414,0.0110543,0.259915,-0.137479,-0.0321759,-0.955253,-0.596331,-16.2232,-149.473
1,1626620377310,2.73282,-0.0516699,9.43961,-0.00445396,0.0187889,-0.0182048,-1.02591,0.0455745,0.0193166,0.259648,-0.137616,-0.0322836,-0.955302,-0.5838,-16.242,-149.506
1,1626620377511,2.7173,-0.0428633,9.45785,-0.0135571,0.011757,-0.0057131,-1.03389,0.0486158,0.0259579,0.259427,-0.137481,-0.0321263,-0.955387,-0.59353,-16.2222,-149.532
1,1626620377711,2.73792,-0.0651962,9.37811,0.00458807,-0.00231564,-0.00770241,-1.03386,0.0434148,0.0210209,0.259274,-0.137475,-0.0322084,-0.955427,-0.581307,-16.2241,-149.552
1,1626620377912,2.7289,-0.039903,9.41735,0.00281632,-0.0105873,-0.0115901,-1.02933,0.0463286,0.0312897,0.258965,-0.137558,-0.0322746,-0.955496,-0.571058,-16.2357,-149.59
1,1626620378112,2.80371,-0.0834277,9.28485,0.0063017,-0.00712871,-0.00647753,-1.03846,0.0535035,0.0230945,0.258707,-0.137452,-0.0322221,-0.955583,-0.569133,-16.2223,-149.622
1,1626620378313,2.76996,-0.0617763,9.41601,0.0115871,0.00970215,-0.00507981,-1.03634,0.0460554,0.0232575,0.258575,-0.137544,-0.032113,-0.955609,-0.582192,-16.2295,-149.635
1,1626620378513,2.74814,-0.0556928,9.41818,0.00518113,0.00952929,0.00795275,-1.03412,0.0436771,0.025912,0.258311,-0.137522,-0.0320479,-0.955686,-0.584308,-16.2252,-149.667
1,1626620378714,2.73272,-0.0457441,9.29792,-0.00326782,-0.000970066,-0.000135601,-1.04141,0.0462665,0.0252395,0.258246,-0.137311,-0.0321061,-0.955732,-0.569837,-16.2033,-149.678
1,1626620378914,2.76608,-0.0787613,9.42723,0.0349775,0.0179797,-0.0109896,-1.0056,0.0518973,0.0998934,0.258814,-0.137946,-0.0324416,-0.955476,-0.56173,-16.2842,-149.607
1,1626620379115,2.74708,-0.0596181,9.42931,0.00190586,0.00893325,-0.0149325,-1.00599,0.0522906,0.10723,0.258577,-0.137872,-0.0324309,-0.955551,-0.556462,-16.2757,-149.637
1,1626620379316,2.75486,-0.0376833,9.42,-0.0116289,0.0014171,-0.0136241,-0.991946,0.047636,0.118357,0.258135,-0.137999,-0.0323679,-0.955654,-0.559911,-16.2883,-149.689
1,1626620379517,2.73534,-0.129347,9.45421,-5.06639e-05,0.000660121,-0.00468641,-1.00918,0.0455197,0.11916,0.25783,-0.137954,-0.0323488,-0.955744,-0.555289,-16.2827,-149.726
1,1626620379718,2.74869,-0.0823857,9.4077,0.00582933,0.00835508,-0.0225216,-1.01624,0.0556461,0.121001,0.257465,-0.137833,-0.0324302,-0.955857,-0.535824,-16.272,-149.773
1,1626620379918,2.74507,-0.0477924,9.42808,-0.00800937,0.00789017,0.00656098,-1.02313,0.0579912,0.0687733,0.257346,-0.138015,-0.0323909,-0.955864,-0.54397,-16.2912,-149.785
1,1626620380119,2.78638,-0.0757189,9.44453,0.00606626,0.00314117,-0.00979602,-1.03047,0.0477118,0.0582061,0.257151,-0.13799,-0.0324021,-0.95592,-0.538493,-16.2888,-149.81
1,1626620380320,2.7606,-0.0608588,9.437,-0.0180289,0.00139028,-0.00167638,-1.01272,0.0547069,0.0574521,0.257057,-0.137872,-0.0321203,-0.955971,-0.565218,-16.2672,-149.818
1,1626620380520,2.74219,-0.0745928,9.44966,0.00376701,0.0123382,-0.00302196,-1.03,0.0495845,0.0459862,0.256836,-0.137811,-0.0319743,-0.956044,-0.57606,-16.2561,-149.843
1,1626620380720,2.76921,-0.0555478,9.494,-0.00177473,-0.010024,-0.00232458,-1.02247,0.0493333,0.044236,0.256591,-0.137781,-0.031941,-0.956116,-0.574617,-16.2518,-149.873
1,1626620380921,2.76983,-0.121292,9.45599,0.0224143,-0.00867248,0.00456423,-1.03,0.0495845,0.0459862,0.256277,-0.137812,-0.032052,-0.956192,-0.557472,-16.2589,-149.913
1,1626620381121,2.78211,-0.0744496,9.43644,0.002639,-0.00667423,-0.00427067,-1.01521,0.0519448,0.0498456,0.255981,-0.137932,-0.0320616,-0.956253,-0.554965,-16.2728,-149.948
1,1626620381322,2.74664,-0.0356879,9.40162,-0.000202656,0.0116512,0.00315756,-1.02312,0.0499888,0.0564639,0.255732,-0.137923,-0.0320628,-0.956321,-0.550196,-16.2719,-149.979
1,1626620381522,2.76447,-0.0757303,9.46269,0.0196889,0.00670701,-0.00725687,-1.02033,0.0446896,0.051775,0.255249,-0.138029,-0.0320972,-0.956434,-0.541167,-16.2851,-150.037
1,1626620381722,2.75081,-0.0552348,9.4287,0.00285208,0.011307,0.013119,-1.01997,0.0494961,0.0493757,0.254985,-0.137829,-0.0319597,-0.956538,-0.545936,-16.2587,-150.069
1,1626620381923,2.78336,-0.0812729,9.45135,-0.0059545,0.00587702,0.0023365,-1.0179,0.0524492,0.0594107,0.254684,-0.137979,-0.0319731,-0.956596,-0.543841,-16.2761,-150.105
1,1626620382123,2.76209,-0.0403529,9.41079,0.00139475,-0.00676513,0.00138432,-1.02763,0.0498784,0.0535706,0.25444,-0.138157,-0.0320317,-0.956633,-0.53847,-16.2979,-150.134
1,1626620382324,2.75413,-0.0550786,9.45908,-0.00806302,0.00533611,0.000581145,-1.01785,0.0420497,0.0495387,0.254113,-0.138181,-0.0318564,-0.956722,-0.553455,-16.2955,-150.171
1,1626620382524,2.75278,-0.0444621,9.44159,-0.0093624,-0.00379533,0.0125006,-1.01738,0.0519249,0.0496304,0.253707,-0.138507,-0.0317024,-0.956788,-0.574089,-16.3277,-150.216
1,1626620382724,2.77478,-0.0718906,9.43092,0.0143096,-0.00109971,-0.0112981,-1.02777,0.0526093,0.0584837,0.253292,-0.138455,-0.0316825,-0.956906,-0.567454,-16.3214,-150.266
1,1626620382925,2.76355,-0.0826588,9.44782,0.000745058,0.00525117,-0.00362694,-1.01974,0.0570336,0.0518896,0.252879,-0.138298,-0.0319007,-0.957031,-0.530446,-16.3106,-150.322
1,1626620383125,2.73154,-0.0284498,9.45327,-0.0116199,-0.010398,0.00786483,-1.02516,0.0498383,0.0538023,0.252775,-0.138348,-0.0316305,-0.95706,-0.561014,-16.3083,-150.33
1,1626620383326,2.75393,-0.0705212,9.41727,0.00924468,0.00588149,0.00347495,-1.01799,0.0447806,0.0544518,0.252406,-0.138435,-0.0314455,-0.957151,-0.57832,-16.3127,-150.371
1,1626620383526,2.76018,-0.0428558,9.41512,-0.00886172,0.00165403,-0.00257492,-1.02011,0.0522271,0.0542888,0.252079,-0.138537,-0.0315981,-0.957218,-0.558348,-16.3288,-150.413
1,1626620383727,2.76057,-0.0531521,9.44174,-0.0121042,0.00217557,-0.00474304,-1.01788,0.0472494,0.0544747,0.251811,-0.138609,-0.0315315,-0.95728,-0.563502,-16.3352,-150.444
1,1626620383927,2.7419,-0.0667749,9.41277,0.00744462,0.0015676,0.0124916,-1.02034,0.0472895,0.054243,0.251499,-0.138581,-0.0314911,-0.957367,-0.56177,-16.331,-150.482
1,1626620384128,2.76669,-0.065215,9.42449,0.00477433,-0.0226304,-0.0110894,-1.02456,0.0595825,0.051449,0.251156,-0.138589,-0.0313783,-0.95746,-0.568853,-16.3287,-150.522
1,1626620384328,2.77503,-0.0758415,9.44017,0.00652075,0.00697523,-0.00609159,-1.02025,0.0549581,0.0592019,0.251081,-0.138648,-0.0314415,-0.957469,-0.562171,-16.3373,-150.531
1,1626620384528,2.7695,-0.0541697,9.4172,0.00728518,-0.0097245,-0.00693649,-1.02726,0.0546849,0.0511713,0.250955,-0.138589,-0.0312617,-0.957516,-0.578662,-16.3255,-150.544
1,1626620384729,2.78327,-0.0536361,9.43424,0.00760257,0.0135541,-0.0122309,-1.02493,0.054776,0.0538482,0.250484,-0.138563,-0.0313762,-0.95764,-0.556536,-16.3262,-150.604
1,1626620384929,2.76571,-0.0467713,9.4514,-0.00302046,0.00504106,0.00254512,-1.01998,0.052096,0.0518437,0.250244,-0.138844,-0.031392,-0.957661,-0.559173,-16.3583,-150.631
1,1626620385130,2.73795,-0.048977,9.41884,0.0074178,-0.00984818,-0.00585318,-1.02491,0.0521761,0.0513802,0.249939,-0.138755,-0.0313399,-0.957756,-0.557011,-16.3469,-150.668
1,1626620385330,2.73645,-0.0672556,9.40651,0.00106394,0.0162855,-0.0228152,-1.02259,0.054867,0.056525,0.249626,-0.13878,-0.0313222,-0.957834,-0.554324,-16.3494,-150.706
1,1626620385530,2.75729,-0.0756871,9.40917,0.0107422,0.0149041,-0.0167906,-1.02319,0.0451229,0.0588784,0.249205,-0.13882,-0.0312218,-0.957941,-0.559618,-16.3512,-150.755
1,1626620385731,2.7707,-0.0600702,9.45153,0.00596345,0.00433773,-0.00710637,-1.01777,0.0523181,0.0569656,0.248916,-0.138948,-0.0311478,-0.958,-0.566915,-16.3635,-150.788
1,1626620385931,2.76441,-0.0632575,9.44621,0.014469,0.000359118,0.000143051,-1.01493,0.0544848,0.0523302,0.248508,-0.139029,-0.0311185,-0.958095,-0.565569,-16.372,-150.837
1,1626620386131,2.79392,-0.0533515,9.43625,-0.0069499,0.00995547,-0.00649244,-1.01076,0.0525913,0.0649962,0.24828,-0.139222,-0.0310641,-0.958128,-0.57366,-16.3921,-150.862
1,1626620386332,2.73603,-0.042812,9.41009,-0.0019446,0.00292957,-0.0226662,-1.02494,0.0573758,0.0563162,0.248046,-0.139124,-0.0310382,-0.958204,-0.569543,-16.3806,-150.891
1,1626620386532,2.75533,-0.0731923,9.42166,-0.00952929,0.00574142,0.00776649,-1.02063,0.0527514,0.0640691,0.247756,-0.139176,-0.0311295,-0.958268,-0.555582,-16.3892,-150.928
1,1626620386733,2.75938,-0.0603373,9.46016,-0.00350177,0.0058338,0.00261068,-1.01036,0.0495982,0.055193,0.247347,-0.139114,-0.0313183,-0.958377,-0.524939,-16.388,-150.981
1,1626620386933,2.76836,-0.0495094,9.43598,0.00970364,0.000599027,0.0152513,-1.02259,0.054867,0.056525,0.246958,-0.139212,-0.0314426,-0.958459,-0.506851,-16.4028,-151.03
1,1626620387133,2.75118,-0.0850621,9.43756,0.00203848,0.000718236,0.00964254,-1.01507,0.0572157,0.0572433,0.24683,-0.139309,-0.0315399,-0.958475,-0.496402,-16.4165,-151.046
1,1626620387334,2.7387,-0.0356991,9.44333,0.0102982,-0.00524074,-0.00860989,-0.9955,0.0129412,0.0686969,0.246709,-0.139408,-0.0315734,-0.95849,-0.493474,-16.4287,-151.06
1,1626620387534,2.79523,0.0744761,9.41157,0.00552535,-0.0318289,0.0109211,-1.03206,0.0466308,0.0359491,0.250151,-0.139985,-0.0321749,-0.957493,-0.503189,-16.509,-150.644
1,1626620387735,2.80895,-0.0690959,9.46029,-0.00130534,0.0035122,-0.010021,-1.02474,0.0621135,0.0514556,0.248244,-0.141143,-0.0323089,-0.957815,-0.489422,-16.6437,-150.868
1,1626620387935,2.81642,-0.062704,9.43374,-0.0047937,-0.0014469,0.00255555,-1.02007,0.0622957,0.0568104,0.248034,-0.141204,-0.0322228,-0.957863,-0.497368,-16.6481,-150.892
1,1626620388139,2.82332,-0.0582129,9.42024,-0.00704378,-0.0080511,-0.013788,-1.0223,0.0672744,0.0566244,0.247747,-0.141175,-0.0320575,-0.957947,-0.510269,-16.6402,-150.925
1,1626620388340,2.80931,-0.0575949,9.42252,0.016281,-0.00463426,-0.0108883,-1.01252,0.059444,0.0525917,0.247435,-0.141233,-0.0320056,-0.958021,-0.512388,-16.6454,-150.962
1,1626620388541,2.79253,-0.0503151,9.42913,0.00157952,0.0165194,-0.00364929,-1.01239,0.0593128,0.0501462,0.247181,-0.141189,-0.0317798,-0.958101,-0.532313,-16.634,-150.99
1,1626620388741,2.80953,-0.072263,9.43766,0.00577271,0.0150576,-0.00120997,-1.015,0.0620845,0.0548284,0.246929,-0.141065,-0.0318391,-0.958182,-0.517271,-16.6219,-151.022
1,1626620388942,2.80935,-0.0752344,9.41595,-0.0125304,0.00245273,0.00742823,-1.02721,0.0621536,0.0512238,0.246597,-0.141052,-0.0317786,-0.958272,-0.517857,-16.6189,-151.062
1,1626620389142,2.82013,-0.0897159,9.38436,0.00544339,0.000587106,-0.00232011,-1.02004,0.0570947,0.0518734,0.246434,-0.14097,-0.031704,-0.958328,-0.521004,-16.6077,-151.082
1,1626620389342,2.79867,-0.0478634,9.39777,-0.00989884,-0.00280291,0.00267178,-1.02695,0.0618914,0.0463326,0.246365,-0.140787,-0.0316405,-0.958375,-0.521504,-16.5854,-151.091
1,1626620389543,2.78253,-0.0303092,9.44291,-0.00175685,0.0145674,0.00178516,-1.01929,0.0641095,0.0446054,0.246179,-0.140666,-0.0317167,-0.958438,-0.505777,-16.5741,-151.116
1,1626620389743,2.79029,-0.062144,9.43255,0.012961,-0.0013262,0.000268221,-1.01707,0.0617312,0.0472599,0.245735,-0.140549,-0.0316158,-0.958572,-0.505937,-16.5583,-151.169
1,1626620389944,2.78865,-0.0774537,9.40324,0.00538975,-0.00507385,-0.0112593,-1.01732,0.0593929,0.0496825,0.245454,-0.14054,-0.0313033,-0.958656,-0.536404,-16.5484,-151.199
1,1626620390144,2.79979,-0.0556359,9.40502,-0.0141293,-0.0132784,-0.0081569,-1.01231,0.0695836,0.0575746,0.245178,-0.140653,-0.0312554,-0.958711,-0.540389,-16.5599,-151.231
1,1626620390345,2.77875,-0.051731,9.40778,-0.00186712,-0.00690073,-0.00630468,-1.01239,0.0593128,0.0501462,0.244907,-0.140589,-0.0311685,-0.958793,-0.543582,-16.5504,-151.263
1,1626620390545,2.78333,-0.0621929,9.38475,0.00101179,-0.00655502,-0.0015229,-1.01435,0.0614289,0.0426005,0.244674,-0.140611,-0.0311785,-0.958849,-0.538976,-16.5533,-151.292
1,1626620390745,2.82772,-0.100865,9.40674,-0.00165999,0.00356734,-0.000208616,-1.01792,0.0496466,0.0520364,0.244475,-0.140477,-0.0310706,-0.958923,-0.543756,-16.5353,-151.316
1,1626620390946,3.18402,-0.209748,9.47405,0.0897199,0.0575423,0.249524,-1.00736,0.0669031,0.0555697,0.245839,-0.142872,-0.0319439,-0.958191,-0.54055,-16.8282,-151.141
1,1626620391146,2.85128,-0.0579686,9.41328,0.00971705,-0.00106692,-0.00177622,-0.99676,0.0763582,0.0516976,0.248105,-0.142656,-0.0326079,-0.957617,-0.498942,-16.822,-150.876
1,1626620391347,2.86936,-0.0492264,9.38825,-0.050284,-0.00762045,-0.164674,-1.01478,0.0696237,0.0573428,0.246043,-0.142857,-0.0320549,-0.958137,-0.531068,-16.8296,-151.117
1,1626620391547,2.85648,-0.0436012,9.40985,0.000302494,0.00370294,-0.00478327,-1.02252,0.0597352,0.0541101,0.241117,-0.143541,-0.0314208,-0.959308,-0.535078,-16.891,-151.703
1,1626620391747,2.84724,-0.047574,9.41897,0.00369698,0.00258833,-0.0115573,-1.01989,0.0543631,0.0469593,0.240931,-0.143981,-0.0316386,-0.959281,-0.519808,-16.9467,-151.725
1,1626620391948,2.86829,-0.0764194,9.39386,0.00396073,0.0155106,-0.000283122,-1.0103,0.0570656,0.0552462,0.240713,-0.144128,-0.0315032,-0.959318,-0.535734,-16.9595,-151.748
1,1626620392148,2.83817,-0.0569902,9.37852,0.00064224,0.0166371,0.00494718,-1.00769,0.054294,0.0505639,0.240462,-0.144062,-0.0312558,-0.959399,-0.557613,-16.9453,-151.776
1,1626620392349,2.8729,-0.0602619,9.38498,-0.00449568,-0.0123188,-0.00947863,-1.00795,0.0545562,0.0554551,0.240182,-0.144091,-0.0309929,-0.959474,-0.583529,-16.9412,-151.805
1,1626620392549,2.86673,-0.045908,9.39693,-0.00496656,0.00734925,-0.00124574,-1.01239,0.0593128,0.0501462,0.240043,-0.144043,-0.0311003,-0.959512,-0.567258,-16.939,-151.825
1,1626620392749,2.88238,-0.0420152,9.42503,0.00604689,0.00760704,-0.0240773,-1.00265,0.0592838,0.053519,0.239728,-0.144202,-0.0311434,-0.959566,-0.561306,-16.9583,-151.862
